filename,a,thetacam,Ne_unit,Te_unit,disk_h,MBH,pow_nth,pow_T,keplerian_factor,fluid_dirction,Rin,Rout,Xcam,Dsource_cm,Dsource_kpc,FOVx_GM/c^2,FOVy_GM/c^2,FOVx_rad,FOVy_rad,FOVx_muas,FOVy_muas,Resolution,scale,imax,jmax,Imax,Iavg,freq,Ftot,unpol_xfer,nuLnu,I,Q,U,V,LP,CP
nykma09p43.h5,0.6688955567025927,41.190031915229206,128082.76352625669,697450064172.4128,0.4436680096906952,5447089812.475435,-1.1348171464411196,-0.6062444166788417,0.20664401897604445,-1.0,1.74336,300.0,"0.000000e+00,6.907755e+00,2.288335e-01,0.000000e+00",5.18394e+25,16800.0,49.9801,49.9801,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,141,181,0.000542309,7.84186e-06,230000000000.0,0.471855,0.475332,3.66493e+40,0.471855,0.0490665,-0.00159555,-0.000306873,10.4041,-0.0650354
dkctq5bhry.h5,0.13092240807248778,65.79784269220725,393793.1875895904,421026545652.0251,0.4923803463214296,7594922190.690483,-1.1769311064981378,-0.8650284507072539,0.14434125416633548,1.0,1.99139,300.0,"0.000000e+00,6.907755e+00,3.655436e-01,0.000000e+00",5.18394e+25,16800.0,35.8458,35.8458,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,126,130,0.000820987,1.02538e-05,230000000000.0,0.616982,0.644383,4.79215e+40,0.616982,0.171252,-0.0472426,0.00975742,28.7933,1.58148
nh7pccwgxj.h5,-0.01873410109152751,129.42940306137922,231944.35871075385,634002490079.9421,0.15251916937246593,6873550268.070711,-1.1918178534589043,-0.6461148573889687,0.10532192448666866,-1.0,1.99982,300.0,"0.000000e+00,6.907755e+00,7.190522e-01,0.000000e+00",5.18394e+25,16800.0,39.6078,39.6078,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,190,0.000589461,9.84564e-06,230000000000.0,0.592424,0.597374,4.6014e+40,0.592424,0.0821833,-0.00889178,-0.000348885,13.9533,-0.058891
dytqyyotvw.h5,0.9841507145555763,71.87288019443164,960232.4375306243,186065017406.77673,0.4146048959513945,7463365656.506029,-1.157218776781402,-0.6874941774276337,0.202226098210744,-1.0,1.17733,300.0,"0.000000e+00,6.907755e+00,3.992938e-01,0.000000e+00",5.18394e+25,16800.0,36.4777,36.4777,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,141,136,0.000710677,1.06343e-05,230000000000.0,0.639879,0.65317,4.96999e+40,0.639879,0.0172283,-0.0359769,-0.0329815,6.23387,-5.15433
nfyai14ilo.h5,-0.013732981396388677,72.17250751020778,1451972.4299144351,268322190266.7367,0.20123425425436023,7715009158.678677,-1.0976654490781486,-0.9978207628535398,0.17619338004143037,-1.0,1.99991,300.0,"0.000000e+00,6.907755e+00,4.009584e-01,0.000000e+00",5.18394e+25,16800.0,35.2879,35.2879,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,203,142,0.000585514,9.58067e-06,230000000000.0,0.576481,0.605654,4.47757e+40,0.576481,0.0276685,-0.0370334,0.0185827,8.01898,3.22348
c89z7hwc4x.h5,-0.6336592086083136,112.39717406281393,66377.19200295693,859938022290.7515,0.5041999994745789,7372816656.61751,-1.1866756661720856,-0.8602456634135135,0.8377935380269588,-1.0,1.77361,300.0,"0.000000e+00,6.907755e+00,6.244287e-01,0.000000e+00",5.18394e+25,16800.0,36.9257,36.9257,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,192,151,0.00304296,9.69991e-06,230000000000.0,0.583656,0.593903,4.5333e+40,0.583656,0.0666158,-0.0768687,-0.000771085,17.4277,-0.132113
w3oj27yqrw.h5,0.5420993937520275,158.9256451296846,1253375.3411943468,342602588274.08484,0.14088422788727104,6949357254.68745,-1.0312507104926794,-0.9817873858694777,0.9003728641794967,-1.0,1.84031,300.0,"0.000000e+00,6.907755e+00,8.829203e-01,0.000000e+00",5.18394e+25,16800.0,39.1757,39.1757,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,205,155,0.000675138,9.77488e-06,230000000000.0,0.588167,0.60996,4.56833e+40,0.588167,-0.041425,0.0277293,-0.121009,8.47536,-20.574
76ufu1bwfr.h5,0.2895983943224214,136.0328875220675,828598.5612434967,430125895719.6563,0.2530514643551246,5869462301.21464,-1.165090550887623,-0.9405814778266663,0.13238554983916673,-1.0,1.95715,300.0,"0.000000e+00,6.907755e+00,7.557383e-01,0.000000e+00",5.18394e+25,16800.0,46.3835,46.3835,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,196,171,0.000808164,9.19391e-06,230000000000.0,0.553209,0.598781,4.29681e+40,0.553209,0.100884,-0.0401582,-0.0107772,19.6279,-1.94812
dgh3f7egh5.h5,-0.8557849930312104,122.94301071560724,100054.06202655761,753748534972.5566,0.530432784421662,5491908429.233038,-1.0547822786210208,-0.6195316514178167,0.6725427070514365,1.0,1.51733,300.0,"0.000000e+00,6.907755e+00,6.830167e-01,0.000000e+00",5.18394e+25,16800.0,49.5722,49.5722,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,118,164,0.00113523,9.9084e-06,230000000000.0,0.596201,0.602182,4.63074e+40,0.596201,0.0918206,0.0344539,0.00306445,16.4495,0.513996
kt7tcdloz5.h5,0.5972452788389089,127.7544341804072,408186.77985957236,622602234493.4169,0.31304323769564724,5765584413.093516,-1.1157274046038272,-0.9610685630994057,0.40471560387303274,-1.0,1.80206,300.0,"0.000000e+00,6.907755e+00,7.097469e-01,0.000000e+00",5.18394e+25,16800.0,47.2192,47.2192,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,194,180,0.000920296,1.00902e-05,230000000000.0,0.60714,0.640193,4.7157e+40,0.60714,0.0992684,-0.0728596,-0.0073944,20.2815,-1.21791
l2i2txb5ov.h5,0.4950422355119761,153.89619250888066,217601.99858318575,635212176078.7623,0.3431604012196826,5864703463.809772,-1.1428584336209089,-0.7291627173528679,0.5971319539338887,-1.0,1.86887,300.0,"0.000000e+00,6.907755e+00,8.549788e-01,0.000000e+00",5.18394e+25,16800.0,46.4211,46.4211,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,192,140,0.000809855,9.63805e-06,230000000000.0,0.579934,0.593494,4.50439e+40,0.579934,0.00662309,-0.0153411,-0.00401333,2.88132,-0.692033
0qtriu0ifh.h5,0.879891578347406,142.43180228677122,822259.0713557426,333423215981.86053,0.27636403944771015,6363750650.142042,-1.0185199333371924,-0.9484246629569861,0.17114669274858818,-1.0,1.47517,300.0,"0.000000e+00,6.907755e+00,7.912878e-01,0.000000e+00",5.18394e+25,16800.0,42.7808,42.7808,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,131,151,0.000849783,9.2622e-06,230000000000.0,0.557318,0.600859,4.32873e+40,0.557318,0.0613063,-0.0482402,-0.0445158,13.9974,-7.9875
7fika53v88.h5,-0.11173027242547284,120.17638269217106,139691.44441720293,544045894222.0558,0.3792996548540555,7848942262.988766,-1.0412138040928487,-0.888068237152656,0.883845773789647,-1.0,1.99374,300.0,"0.000000e+00,6.907755e+00,6.676466e-01,0.000000e+00",5.18394e+25,16800.0,34.6857,34.6857,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,205,167,0.00189872,9.26927e-06,230000000000.0,0.557743,0.583172,4.33203e+40,0.557743,-0.0152465,-0.119417,-0.00934649,21.5845,-1.67577
pvkq245eom.h5,0.983956344056846,12.265354025555858,173367.73821245864,906614192229.1357,0.3108998537715999,6746307159.658076,-1.1591519270273407,-0.9650545809677974,0.13472844838306675,-1.0,1.17841,300.0,"0.000000e+00,6.907755e+00,6.814086e-02,0.000000e+00",5.18394e+25,16800.0,40.3548,40.3548,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,125,160,0.000706806,7.62783e-06,230000000000.0,0.458976,0.469542,3.5649e+40,0.458976,0.00256708,-0.000699379,-0.000756726,0.579693,-0.164873
dr61f8qrct.h5,-0.5676216683957767,143.98250535143296,285972.2049127069,515002561912.07495,0.3698657203307132,7254553668.68318,-1.1145392923382693,-0.864274802172821,0.6108621500556664,1.0,1.82329,300.0,"0.000000e+00,6.907755e+00,7.999028e-01,0.000000e+00",5.18394e+25,16800.0,37.5276,37.5276,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,112,172,0.000748642,9.39854e-06,230000000000.0,0.565522,0.587398,4.39245e+40,0.565522,-0.00939723,-0.00279865,0.00615051,1.73382,1.08758
z6ouknazia.h5,-0.028144463478301907,73.15490224161469,61983.64127732302,765461543469.8722,0.2801654153327502,7645335845.496265,-1.0353858623150438,-0.6253796576634433,0.9104702511127113,-1.0,1.9996,300.0,"0.000000e+00,6.907755e+00,4.064161e-01,0.000000e+00",5.18394e+25,16800.0,35.6094,35.6094,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,205,167,0.00193512,1.17009e-05,230000000000.0,0.704057,0.713759,5.46846e+40,0.704057,0.153783,0.0831112,0.00574422,24.8282,0.815875
tur0eccu3i.h5,0.6184335407741501,27.919689063967155,125100.84142140247,945991603073.3177,0.5785017979031033,6660369641.539718,-1.0528125016137055,-0.9712924105346289,0.474708058052591,-1.0,1.78584,300.0,"0.000000e+00,6.907755e+00,1.551094e-01,0.000000e+00",5.18394e+25,16800.0,40.8755,40.8755,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,203,168,0.00069883,8.5662e-06,230000000000.0,0.515439,0.524489,4.00345e+40,0.515439,0.00943138,0.00468437,0.00018633,2.04304,0.0361497
mdpeu69ram.h5,0.5751640529658906,102.06975412790426,110929.13437920561,934479817132.7476,0.20646642729723733,6137194869.287342,-1.0038264342732843,-0.8282192311047422,0.47196416735552316,1.0,1.81804,300.0,"0.000000e+00,6.907755e+00,5.670542e-01,0.000000e+00",5.18394e+25,16800.0,44.36,44.36,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,131,156,0.00197094,9.66077e-06,230000000000.0,0.581301,0.595501,4.51501e+40,0.581301,0.158122,0.0468245,0.00460343,28.3691,0.791919
wex4ipssz2.h5,0.6501423744104098,37.672468504851196,116909.68334764695,855523502167.4082,0.5193150794210092,6600463814.466039,-1.0766475213483417,-0.8561800590787838,0.13479409654249952,1.0,1.75981,300.0,"0.000000e+00,6.907755e+00,2.092915e-01,0.000000e+00",5.18394e+25,16800.0,41.2465,41.2465,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,127,164,0.000986421,8.91979e-06,230000000000.0,0.536714,0.545082,4.1687e+40,0.536714,0.0306702,-0.0168074,-0.00164994,6.51623,-0.307414
civmr5dht8.h5,-0.6838551973543225,137.26923670716255,116788.13029639756,528582932415.4734,0.40888541507513976,7580444504.674766,-1.185011730277719,-0.720444924846774,0.8349371138290134,-1.0,1.72962,300.0,"0.000000e+00,6.907755e+00,7.626069e-01,0.000000e+00",5.18394e+25,16800.0,35.9143,35.9143,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,195,152,0.00147447,9.14023e-06,230000000000.0,0.549979,0.568459,4.27173e+40,0.549979,-0.0420765,-0.0552919,-0.00702238,12.6334,-1.27685
c6l02xp3o1.h5,-0.9802815275695995,133.70688558457343,1015410.2414216128,215057936929.98425,0.47853153165075624,5314753123.210978,-1.187892639535289,-0.6438709283900627,0.7168099988369433,1.0,1.19761,300.0,"0.000000e+00,6.907755e+00,7.428160e-01,0.000000e+00",5.18394e+25,16800.0,51.2246,51.2246,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,121,148,0.000911952,8.60718e-06,230000000000.0,0.517905,0.552714,4.0226e+40,0.517905,-0.0199217,-0.0438627,-0.0191472,9.30187,-3.69704
9ib5e0lqer.h5,0.4457893091245264,59.440183235502396,126168.18416760434,820285941483.5011,0.3159803660823366,7464491111.022629,-1.1277987979839181,-0.818427959193461,0.34255751032058623,-1.0,1.89514,300.0,"0.000000e+00,6.907755e+00,3.302232e-01,0.000000e+00",5.18394e+25,16800.0,36.4722,36.4722,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,211,165,0.00063392,8.21454e-06,230000000000.0,0.494279,0.497265,3.8391e+40,0.494279,0.0793336,0.014776,0.000949001,16.3264,0.191997
108r6x3mt1.h5,-0.17076016880133693,80.38214101972086,1526216.7730718534,211045885982.21585,0.2742796270470865,5494465667.118842,-1.1341241197012246,-0.7269789960506459,0.23574970822062735,1.0,1.98531,300.0,"0.000000e+00,6.907755e+00,4.465675e-01,0.000000e+00",5.18394e+25,16800.0,49.5492,49.5492,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,138,132,0.000709565,9.34844e-06,230000000000.0,0.562507,0.594506,4.36904e+40,0.562507,0.00602184,-0.00369277,0.00811908,1.25579,1.44337
jojn7dny6r.h5,-0.38124856573376753,158.61905089140225,120466.52809720013,930952709242.064,0.43598414978157785,6466257814.513405,-1.0808595097258935,-0.9214739561899378,0.9946880355721522,-1.0,1.92447,300.0,"0.000000e+00,6.907755e+00,8.812169e-01,0.000000e+00",5.18394e+25,16800.0,42.1026,42.1026,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,196,166,0.00066454,8.50397e-06,230000000000.0,0.511694,0.521168,3.97437e+40,0.511694,-0.0284437,-0.0185217,-0.00384802,6.63337,-0.752014
e3iwlyn1j7.h5,0.3934023337271597,126.6917096245815,100540.81755649374,975100406607.8539,0.5955587008352916,5304695345.12991,-1.0661805520352334,-0.7574299954174317,0.662399918113088,-1.0,1.91937,300.0,"0.000000e+00,6.907755e+00,7.038428e-01,0.000000e+00",5.18394e+25,16800.0,51.3217,51.3217,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,189,140,0.00127122,9.92564e-06,230000000000.0,0.597238,0.605203,4.63879e+40,0.597238,0.0736271,-0.0497841,-0.0025055,14.8816,-0.419515
hiux3osyub.h5,0.6889561024747315,7.086527638363142,1973072.3693842879,168679777026.18442,0.576204643203561,7249991649.772204,-1.1277240368187806,-0.9779895647932513,0.6493530164518018,1.0,1.7248,300.0,"0.000000e+00,6.907755e+00,3.936960e-02,0.000000e+00",5.18394e+25,16800.0,37.5512,37.5512,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,118,152,0.000455759,9.89041e-06,230000000000.0,0.595118,0.599994,4.62233e+40,0.595118,-0.000906314,0.000238786,-0.0662204,0.157489,-11.1273
rhpgtddztj.h5,-0.6267498906407167,157.76363018504142,1502442.5618122118,178844838281.79337,0.4160212830693426,5843770248.399244,-1.002951721845665,-0.8346351187517566,0.6182174454926773,-1.0,1.77922,300.0,"0.000000e+00,6.907755e+00,8.764646e-01,0.000000e+00",5.18394e+25,16800.0,46.5874,46.5874,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,189,148,0.000573553,9.56218e-06,230000000000.0,0.575368,0.607267,4.46893e+40,0.575368,-0.028824,-0.0152155,-0.105094,5.66481,-18.2655
y9ixcetcqq.h5,-0.6752021600099744,64.09401574678739,124535.50129828008,898240968506.2831,0.5877494534889215,5636318036.469786,-1.0541093914678519,-0.8270062735888509,0.05437036735218659,1.0,1.73763,300.0,"0.000000e+00,6.907755e+00,3.560779e-01,0.000000e+00",5.18394e+25,16800.0,48.3021,48.3021,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,184,154,0.00102294,9.29054e-06,230000000000.0,0.559023,0.565497,4.34197e+40,0.559023,0.137097,0.0158662,4.10624e-05,24.688,0.00734539
fi4dfmwtfi.h5,-0.33303684382441034,135.991961157386,186653.2418916148,671593929767.4794,0.47128771993630936,5214834855.453119,-1.0716491352611681,-0.8296590592712865,0.5623502779117963,-1.0,1.94291,300.0,"0.000000e+00,6.907755e+00,7.555109e-01,0.000000e+00",5.18394e+25,16800.0,52.2061,52.2061,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,164,0.00138723,8.49284e-06,230000000000.0,0.511024,0.531775,3.96916e+40,0.511024,0.0244037,-0.044133,-0.00708977,9.86855,-1.38737
208u06mqg9.h5,-0.4451390852319099,136.96581521010143,3710738.570415339,177960765919.17267,0.28343760327203493,5419902470.53333,-1.1841805618540877,-0.855598312766422,0.32101876512316674,1.0,1.89546,300.0,"0.000000e+00,6.907755e+00,7.609212e-01,0.000000e+00",5.18394e+25,16800.0,50.2308,50.2308,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,132,185,0.00059187,9.45302e-06,230000000000.0,0.5688,0.599794,4.41791e+40,0.5688,-0.00360387,-0.0128862,-0.0176698,2.35244,-3.10651
dsfyy58tr4.h5,-0.22576464846230448,57.484441253550195,320184.6784557592,505793331619.2558,0.4026636421615999,5748836241.717739,-1.1934260349826011,-0.782503296495535,0.6424243638145058,1.0,1.97418,300.0,"0.000000e+00,6.907755e+00,3.193580e-01,0.000000e+00",5.18394e+25,16800.0,47.3567,47.3567,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,122,159,0.00190378,9.91133e-06,230000000000.0,0.596377,0.629299,4.63211e+40,0.596377,0.0735038,-0.0967937,-0.00727208,20.3796,-1.21938
peke4b9otb.h5,-0.7886328880188394,122.57535156649433,220108.08108940552,640173167468.2025,0.3458876230992175,6428455407.112899,-1.1156638902206066,-0.8039448900438325,0.4271408439167216,1.0,1.61486,300.0,"0.000000e+00,6.907755e+00,6.809742e-01,0.000000e+00",5.18394e+25,16800.0,42.3502,42.3502,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,113,148,0.000925554,1.0453e-05,230000000000.0,0.628972,0.642947,4.88527e+40,0.628972,0.0787639,0.00107153,0.0016376,12.5238,0.260362
v5bjuybxro.h5,-0.9814045453004691,139.90998011888155,151837.76809011452,772121936871.5782,0.2690228223658875,7990658830.765017,-1.0826168680794823,-0.9404079174677427,0.5168045707877315,1.0,1.19195,300.0,"0.000000e+00,6.907755e+00,7.772777e-01,0.000000e+00",5.18394e+25,16800.0,34.0706,34.0706,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,122,120,0.000492488,7.15295e-06,230000000000.0,0.430402,0.434872,3.34296e+40,0.430402,0.0136789,0.00430421,0.000211643,3.33179,0.0491733
m75rpdb57o.h5,0.4460121429692929,10.451655347900394,473787.49417509534,501239349299.2892,0.12167105628724303,5428048112.155638,-1.0446876335358066,-0.7330601428343042,0.3051170390136496,-1.0,1.89503,300.0,"0.000000e+00,6.907755e+00,5.806475e-02,0.000000e+00",5.18394e+25,16800.0,50.1554,50.1554,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,193,164,0.000746394,1.02159e-05,230000000000.0,0.614703,0.641237,4.77444e+40,0.614703,0.00271101,-0.000274473,-0.00355177,0.443282,-0.577802
4towf3i9cu.h5,-0.8274334161733533,118.25992859622838,117635.45821284554,856785208931.9103,0.17309898331011533,7278359389.9519615,-1.029844649753073,-0.7675900277684213,0.5181650921911323,1.0,1.56156,300.0,"0.000000e+00,6.907755e+00,6.569996e-01,0.000000e+00",5.18394e+25,16800.0,37.4049,37.4049,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,104,162,0.000695227,8.41393e-06,230000000000.0,0.506277,0.508695,3.93229e+40,0.506277,0.0856301,0.0253978,0.00112896,17.642,0.222992
b1ay4szru0.h5,-0.9170560952017044,9.278893130277165,137047.60804613007,606334712772.9343,0.4585504666379875,5899845056.321125,-1.1939085680765855,-0.618405106226141,0.23832668681568547,-1.0,1.39876,300.0,"0.000000e+00,6.907755e+00,5.154941e-02,0.000000e+00",5.18394e+25,16800.0,46.1446,46.1446,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,191,163,0.000657213,7.49743e-06,230000000000.0,0.451129,0.457502,3.50396e+40,0.451129,0.000293976,0.00115404,-0.00044215,0.263981,-0.0980095
7t7gcq8non.h5,0.9708225711966296,53.34336984566134,1625504.6601822767,136904573552.67815,0.5139667243627971,6435410506.882326,-1.0995228866062579,-0.6333679100913602,0.7665037028300811,-1.0,1.2398,300.0,"0.000000e+00,6.907755e+00,2.963521e-01,0.000000e+00",5.18394e+25,16800.0,42.3044,42.3044,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,209,151,0.000701181,9.68903e-06,230000000000.0,0.583001,0.60461,4.52821e+40,0.583001,0.00640985,-0.0078632,0.0123414,1.74009,2.11687
jgae1m6o99.h5,0.5516140883717593,104.84406099165928,114951.5379843438,584831866451.7333,0.3228094748872453,7360242861.787978,-1.1138727357299838,-0.6654399675339829,0.3679186808706735,1.0,1.8341,300.0,"0.000000e+00,6.907755e+00,5.824670e-01,0.000000e+00",5.18394e+25,16800.0,36.9887,36.9887,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,125,163,0.00139367,9.35914e-06,230000000000.0,0.563151,0.573989,4.37404e+40,0.563151,0.133182,0.0443258,0.00347726,24.9248,0.617465
sl8z4ukxqk.h5,0.6965864004176383,10.553554542577235,601207.057849931,377656100594.44434,0.5332603408439095,6528758509.4710245,-1.1250961154442038,-0.9283014992496184,0.3524221000181569,-1.0,1.71747,300.0,"0.000000e+00,6.907755e+00,5.863086e-02,0.000000e+00",5.18394e+25,16800.0,41.6995,41.6995,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,123,159,0.000628953,9.2899e-06,230000000000.0,0.558985,0.610859,4.34168e+40,0.558985,-0.000507485,-0.00819532,-0.0947238,1.46892,-16.9457
ed1935vjph.h5,-0.5308130651313737,31.91476729813118,475678.393180119,303122094752.4515,0.20522425079456222,6694442775.943602,-1.0097225071074116,-0.7035465489933462,0.386867048432995,-1.0,1.84749,300.0,"0.000000e+00,6.907755e+00,1.773043e-01,0.000000e+00",5.18394e+25,16800.0,40.6675,40.6675,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,195,156,0.000877314,9.86669e-06,230000000000.0,0.593691,0.636741,4.61124e+40,0.593691,0.0113041,-0.0248006,0.015271,4.59083,2.57222
4gvy3gnba6.h5,-0.10938339008636444,70.29257083796178,550000.0,8325283549.501161,0.527007013713778,7745781817.901798,-1.0392841425891888,-0.9210735680621789,0.8611749215688896,1.0,1.994,300.0,"0.000000e+00,6.907755e+00,3.905143e-01,0.000000e+00",5.18394e+25,16800.0,35.1477,35.1477,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,111,166,1.84188e-27,1.52659e-31,230000000000.0,9.18567e-27,1.82737e-26,713458000000000.0,9.18567e-27,-6.59252e-29,-1.72583e-29,3.7836e-29,0.741881,0.411902
afsvy897vu.h5,0.6284390218977889,146.47503516856568,642984.0675854718,359107793979.1404,0.2910916029265451,5286660034.19239,-1.1836161814609973,-0.7017301924842752,0.26795076558905606,-1.0,1.77786,300.0,"0.000000e+00,6.907755e+00,8.137502e-01,0.000000e+00",5.18394e+25,16800.0,51.4968,51.4968,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,195,154,0.000783151,9.45744e-06,230000000000.0,0.569066,0.613071,4.41998e+40,0.569066,0.055141,-0.0311228,-0.0161016,11.1266,-2.82948
s5emn7uoe1.h5,-0.9897080531636603,98.37085028603694,1367462.7334959183,279830331464.4048,0.11294191469024054,6909282832.307839,-1.1029931771502657,-0.9160682094005431,0.5554653143302293,1.0,1.1431,300.0,"0.000000e+00,6.907755e+00,5.465047e-01,0.000000e+00",5.18394e+25,16800.0,39.403,39.403,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,103,159,0.000792575,9.51193e-06,230000000000.0,0.572345,0.606097,4.44544e+40,0.572345,-0.0248007,-0.0488175,0.00901668,9.56697,1.57539
vy2rpaaf4u.h5,-0.17579790199042644,17.568389066093687,290859.6450915998,811727507126.9144,0.4799896498655559,5275198608.978828,-1.1870635876360205,-0.9441954575227669,0.6668884649693857,1.0,1.98443,300.0,"0.000000e+00,6.907755e+00,9.760216e-02,0.000000e+00",5.18394e+25,16800.0,51.6087,51.6087,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,135,181,0.00094326,1.02443e-05,230000000000.0,0.616409,0.64329,4.7877e+40,0.616409,-0.000955693,-0.0125923,-0.00670832,2.04873,-1.08829
9ils5ik41n.h5,-0.39326750013994916,56.47045397704651,150586.76948496455,799618100649.8068,0.12170267988174968,6128323290.943103,-1.0159899534365415,-0.7805264388163011,0.6484934744842685,-1.0,1.91942,300.0,"0.000000e+00,6.907755e+00,3.137247e-01,0.000000e+00",5.18394e+25,16800.0,44.4242,44.4242,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,191,167,0.0013669,8.00624e-06,230000000000.0,0.481745,0.490295,3.74175e+40,0.481745,0.0345057,0.0427106,0.00330938,11.3976,0.686956
v796hm78hn.h5,0.1244468656831692,46.712794751921656,148778.08191359145,743300752032.6089,0.308534736354245,7826377316.054588,-1.1534588616956334,-0.8599439351356497,0.3067494423073134,-1.0,1.99223,300.0,"0.000000e+00,6.907755e+00,2.595155e-01,0.000000e+00",5.18394e+25,16800.0,34.7857,34.7857,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,197,191,0.000547971,7.23631e-06,230000000000.0,0.435417,0.439158,3.38192e+40,0.435417,0.0319631,0.0112422,0.00168956,7.78161,0.388031
9qm7r84xct.h5,0.03232177844217321,41.874134109161616,507854.23597856425,273917169169.81244,0.3169340719298932,7905842852.211115,-1.187208097711265,-0.7015115863303885,0.6720240471564835,-1.0,1.99948,300.0,"0.000000e+00,6.907755e+00,2.326341e-01,0.000000e+00",5.18394e+25,16800.0,34.4361,34.4361,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,208,163,0.000965852,1.00411e-05,230000000000.0,0.604184,0.646089,4.69274e+40,0.604184,-0.0371434,-0.0634986,0.0309086,12.1758,5.11577
qk80l6zy56.h5,-0.25804592118656666,139.1307101992799,617272.2646279234,582026407086.3473,0.12211213190771522,6733142462.565395,-1.0964527868696246,-0.993932774444678,0.026624686727624414,1.0,1.96613,300.0,"0.000000e+00,6.907755e+00,7.729484e-01,0.000000e+00",5.18394e+25,16800.0,40.4337,40.4337,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,188,186,0.000740989,9.77194e-06,230000000000.0,0.58799,0.616248,4.56696e+40,0.58799,0.0260865,-0.00168281,-0.00439658,4.44578,-0.747732
g3mwyjfy38.h5,0.5254924536794061,136.13983372772194,275127.51003414975,351999989924.94727,0.333310966840057,7136633832.102447,-1.0185709098846645,-0.7268065790381569,0.4656972656246695,1.0,1.8508,300.0,"0.000000e+00,6.907755e+00,7.563324e-01,0.000000e+00",5.18394e+25,16800.0,38.1477,38.1477,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,123,158,0.0011612,9.70764e-06,230000000000.0,0.584121,0.618181,4.53691e+40,0.584121,-0.000482495,-0.0163386,0.026432,2.79834,4.52509
9k162b5tm6.h5,-0.19726290110361955,33.08189881646862,169861.32634314647,835099324511.6854,0.5871043904782227,6283299188.111884,-1.1063934618821156,-0.9623512598596138,0.23780655657835215,1.0,1.98035,300.0,"0.000000e+00,6.907755e+00,1.837883e-01,0.000000e+00",5.18394e+25,16800.0,43.3285,43.3285,7.75701e-10,7.75701e-10,160.0,160.0,"320,320",0.5876097,127,182,0.000710722,7.89788e-06,230000000000.0,0.475225,0.485984,3.69111e+40,0.475225,0.0272651,-0.00981191,-0.00229374,6.09751,-0.482663
